Date,Campaign,Campaign ID,Placement,Verifiable Impressions
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home Max_En_ad01 (OPID-1843581)_Imp,10
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home_En_ad01 (OPID-1843591)_Imp,123
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Pixelbook_En_ad01 (OPID-1843601)_Imp,29
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_iPhone RDA_Device Targeting_En_ad01 (OPID-1843621)_Imp,1589
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_Android RDA_Device Targeting_En_ad01 (OPID-1836440)_Imp,211
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_Android RDA_Device Targeting_Es_ad01 (OPID-1836455)_Imp,731
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_CTA Button RDA_En_ad01 (OPID-1835485)_Imp,507
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Chromeast_En_ad01 (OPID-1836142)_Imp,1
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Chromeast_Es_ad01 (OPID-1836157)_Imp,2
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home Max_Es_ad01 (OPID-1836187)_Imp,1
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En_ad01 (OPID-1836202)_Imp,49
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_Es_ad01 (OPID-1836217)_Imp,6
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1835293)_Imp,153
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_iPhone RDA_Device Targeting_En_ad01 (OPID-1836470)_Imp,354
2019-10-01,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_iPhone RDA_Device Targeting_Es_ad01 (OPID-1836485)_Imp,51
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_AS_AcerSpin13_ASUSC434_PixelSlate_Evergreen (OPID-1841783)_Imp,1615409
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_AcerSpin13_ASUSC434_PixelSlate_Evergreen (OPID-1841785)_Imp,71293
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTXT_AcerSpin13_ASUSC434_PixelSlate_Evergreen (OPID-1841787)_Imp,38
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_IMS_AcerSpin13_ASUSC434_PixelSlate_Evergreen (OPID-1841789)_Imp,1644006
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_TT_AcerSpin13_ASUSC434_PixelSlate_Evergreen (OPID-1841791)_Imp,574871
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_FR_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_FR_AS_Acer514_ASUSC434_Evergreen (OPID-1842211)_Imp,1553141
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_FR_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_FR_CTPT_Acer514_ASUSC434_Evergreen (OPID-1842212)_Imp,648401
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_FR_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_FR_CTXT_Acer514_ASUSC434_Evergreen (OPID-1842213)_Imp,227
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_FR_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_FR_IMS_Acer514_ASUSC434_Evergreen (OPID-1842214)_Imp,3034925
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_FR_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_FR_TT_Acer514_ASUSC434_Evergreen (OPID-1842215)_Imp,1660648
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_GB_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_AS_Acer514_ASUSC434_HPx360_Evergreen (OPID-1842199)_Imp,1646792
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_GB_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_Acer514_ASUSC434_HPx360_Evergreen (OPID-1842201)_Imp,131717
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_GB_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTXT_Acer514_ASUSC434_HPx360_Evergreen (OPID-1842203)_Imp,11
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_GB_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_IMS_Acer514_ASUSC434_HPx360_Evergreen (OPID-1842205)_Imp,2871901
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_GB_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_TT_Acer514_ASUSC434_HPx360_Evergreen (OPID-1842207)_Imp,1679544
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_ASUS C202_Evergreen (OPID-1843749)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_ASUS C434_Evergreen (OPID-1843751)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_Acer R13_Evergreen (OPID-1843752)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_Acer Spin13_Evergreen (OPID-1843753)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_Acer11_Evergreen (OPID-1843754)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_Acer315_Evergreen (OPID-1843755)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_Lenovo C330_Evergreen (OPID-1843756)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_Amazon_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_In-Market_Lenovo S330_Evergreen (OPID-1843757)_Imp,9
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_AS_AcerSpin15_ASUSC302_SamsungPro_Evergreen (OPID-1841760)_Imp,1624557
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_AcerSpin15_ASUSC302_SamsungPro_Evergreen (OPID-1841761)_Imp,2808426
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTXT_AcerSpin15_ASUSC302_SamsungPro_Evergreen (OPID-1841762)_Imp,25351
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_IMS_AcerSpin15_ASUSC302_SamsungPro_Evergreen (OPID-1841763)_Imp,1487817
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_TT_AcerSpin15_ASUSC302_SamsungPro_Evergreen (OPID-1841764)_Imp,812462
2019-10-02,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_RMKT_P_RDA_EN_RMKT_AcerSpin15_ASUSC302_SamsungPro_Evergreen (OPID-1841581)_Imp,322
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840249),1767
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_RMKT_CTA Button_En (OPID-1877660),2303
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_RMKT_PDP_En (OPID-1877661),38
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Chromecast_En (OPID-1840463),4
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home Max_En (OPID-1840465),4
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840467),5
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840251),4296
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_RMKT_CTA Button_En (OPID-1877662),1282
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_RMKT_PDP_En (OPID-1877663),651
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840255),427
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_RMKT_CTA Button_En (OPID-1877666),689
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_RMKT_PDP_En (OPID-1877667),26
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home Max_En (OPID-1840495),2
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840497),3
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840257),359
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_RMKT_CTA Button_En (OPID-1877668),690
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_RMKT_PDP_En (OPID-1877669),472
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840261),721
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3_RMKT_CTA Button_En (OPID-1877672),1666
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3_RMKT_PDP_En (OPID-1877673),164
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home Max_En (OPID-1840525),5
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840527),3
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840263),791
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_RMKT_CTA Button_En (OPID-1877674),906
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_RMKT_PDP_En (OPID-1877675),1044
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_CTA Buttons RDA_En_ad01 (OPID-1843411)_Imp,2594
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1843421)_Imp,48402
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Apps_En_ad01 (OPID-1843511)_Imp,292347
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Chromecast_En_ad01 (OPID-1843521)_Imp,1
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home_En_ad01 (OPID-1843541)_Imp,1
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_CTA Button RDA_En_ad01 (OPID-1835365)_Imp,426
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1835395)_Imp,31
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1835232)_Imp,85651
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_Android RDA_Device Targeting_En (OPID-1842078),9063
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840267),2504
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_iPhone RDA_Device Targeting_En (OPID-1842081),27
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_RMKT_PDP_En (OPID-1877679),15
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_Android RDA_Device Targeting_En (OPID-1842085),9913
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840269),4192
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_iPhone RDA_Device Targeting_En (OPID-1842089),82
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_RMKT_CTA Button_En (OPID-1877680),33
2019-10-02,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_RMKT_PDP_En (OPID-1877681),9
