Campaign,Campaign ID,Placement,Date,Video Player Size,Verifiable Impressions
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-15,(not set),15753
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-15,HD,54761
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-15,LARGE,61741
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-15,SMALL,6568
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-16,(not set),28662
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-16,HD,118582
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-16,LARGE,123916
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-16,SMALL,13334
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-17,(not set),31044
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-17,HD,111669
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-17,LARGE,124038
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-17,SMALL,13311
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-18,(not set),17495
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-18,HD,80015
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-18,LARGE,149231
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-18,SMALL,18750
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-19,(not set),13209
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-19,HD,55375
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-19,LARGE,75904
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-19,SMALL,10833
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-20,(not set),11008
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-20,HD,45281
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-20,LARGE,63008
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_Imp,2019-10-20,SMALL,8218
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_View,2019-10-15,(not set),29764
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_View,2019-10-16,(not set),61434
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_View,2019-10-17,(not set),65508
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_View,2019-10-18,(not set),63229
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_View,2019-10-19,(not set),33984
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Mobile Enthusiasts Affinity (OPID-1888878)_View,2019-10-20,(not set),29392
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-15,(not set),1140
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-15,HD,4642
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-15,LARGE,7304
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-15,SMALL,1028
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-16,(not set),4426
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-16,HD,18784
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-16,LARGE,33062
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-16,SMALL,4132
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-17,(not set),2421
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-17,HD,10592
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-17,LARGE,18226
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-17,SMALL,2326
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-18,(not set),2224
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-18,HD,9127
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-18,LARGE,20438
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-18,SMALL,2740
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-19,(not set),3855
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-19,HD,15555
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-19,LARGE,35702
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-19,SMALL,4913
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-20,(not set),4838
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-20,HD,19080
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-20,LARGE,40020
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_Imp,2019-10-20,SMALL,5933
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_View,2019-10-15,(not set),3343
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_View,2019-10-16,(not set),14544
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_View,2019-10-17,(not set),8616
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_View,2019-10-18,(not set),10062
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_View,2019-10-19,(not set),13518
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888879)_View,2019-10-20,(not set),15964
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888880)_Imp,2019-10-15,(not set),120
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888880)_Imp,2019-10-15,HD,414
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888880)_Imp,2019-10-15,LARGE,545
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888880)_Imp,2019-10-15,SMALL,58
